sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,is_5g,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status,Total Sales
SAMS-00011127,2022-04-03,2022,Q2,April,Singapore,Asia,Singapore,Samsung Galaxy M04,Galaxy M,128 GB,Icy Blue,No,105.03,12,5,92.43,462.15,SGD,1.34,619.28,Authorized Reseller,Net Banking,Enterprise,18–24,Feature Phone,2.6,Kept,525.15
SAMS-00011135,2022-05-20,2022,Q2,May,Singapore,Asia,Singapore,Samsung Galaxy S24+,Galaxy S,1 TB,Titanium Yellow,Yes,946.02,0,1,946.02,946.02,SGD,1.34,1267.67,Corporate / B2B,Samsung Pay,Business,45–54,New User,3.3,Kept,946.02
SAMS-00011138,2022-05-30,2022,Q2,May,Singapore,Asia,Singapore,Samsung Galaxy A54 5G,Galaxy A,64 GB,Awesome Graphite,Yes,436.16,0,1,436.16,436.16,SGD,1.34,584.45,E-commerce Platform,Debit Card,Individual,25–34,New User,3.9,Kept,436.16
SAMS-00011141,2022-06-08,2022,Q2,June,Singapore,Asia,Singapore,Samsung Galaxy A04s,Galaxy A,64 GB,Awesome Black,No,133.4,20,2,106.72,213.44,SGD,1.34,286.01,Third-Party Retailer,BNPL (Buy Now Pay Later),Government,18–24,New User,3.6,Returned,266.8
SAMS-00011151,2022-08-23,2022,Q3,August,Singapore,Asia,Singapore,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Violet,Yes,187.47,15,1,159.35,159.35,SGD,1.34,213.53,Online (Samsung.com),EMI / Installment,Enterprise,35–44,New User,3.7,Kept,187.47
SAMS-00011164,2022-10-11,2022,Q4,October,Singapore,Asia,Singapore,Samsung Galaxy M14 5G,Galaxy M,128 GB,Waterfall Blue,Yes,186.17,0,1,186.17,186.17,SGD,1.34,249.47,Corporate / B2B,Net Banking,Individual,55+,Feature Phone,4.2,Exchanged,186.17
SAMS-00011168,2022-11-13,2022,Q4,November,Singapore,Asia,Singapore,Samsung Galaxy M54 5G,Galaxy M,128 GB,Dark Blue,Yes,321.95,0,2,321.95,643.9,SGD,1.34,862.83,Online (Samsung.com),Cash,Enterprise,55+,Android (Samsung),3.2,Kept,643.9
SAMS-00011171,2022-11-27,2022,Q4,November,Singapore,Asia,Singapore,Samsung Galaxy S24,Galaxy S,1 TB,Graph,Yes,773.01,0,1,773.01,773.01,SGD,1.34,1035.83,Samsung Store,Cash,Individual,25–34,New User,4.7,Kept,773.01
SAMS-00011173,2022-12-06,2022,Q4,December,Singapore,Asia,Singapore,Samsung Galaxy M54 5G,Galaxy M,256 GB,Icy Blue,Yes,371.18,12,7,326.64,2286.48,SGD,1.34,3063.88,E-commerce Platform,Debit Card,Individual,55+,Android (Other),4.5,Kept,2598.26
SAMS-00011177,2022-12-20,2022,Q4,December,Singapore,Asia,Singapore,Samsung Galaxy A54 5G,Galaxy A,256 GB,Awesome Lime,Yes,445.24,10,1,400.72,400.72,SGD,1.34,536.96,Online (Samsung.com),Samsung Pay,Business,55+,iOS,4.9,Kept,445.24
SAMS-00011184,2023-02-04,2023,Q1,February,Singapore,Asia,Singapore,Samsung Galaxy A53 5G,Galaxy A,64 GB,Awesome White,Yes,366.09,5,2,347.79,695.58,SGD,1.34,932.08,Online (Samsung.com),Credit Card,Business,45–54,Android (Samsung),4.2,Exchanged,732.18
SAMS-00011188,2023-02-12,2023,Q1,February,Singapore,Asia,Singapore,Samsung Galaxy S23,Galaxy S,128 GB,Phantom White,Yes,799.99,5,3,759.99,2279.97,SGD,1.34,3055.16,Samsung Store,Cash,Business,18–24,Feature Phone,4.9,Kept,2399.9700000000003
SAMS-00011190,2023-02-26,2023,Q1,February,Singapore,Asia,Singapore,Samsung Galaxy A14 5G,Galaxy A,256 GB,Awesome Peach,Yes,201.48,15,1,171.26,171.26,SGD,1.34,229.49,E-commerce Platform,Debit Card,Enterprise,35–44,Android (Other),2.7,Kept,201.48
SAMS-00011191,2023-02-26,2023,Q1,February,Singapore,Asia,Singapore,Samsung Galaxy A14 5G,Galaxy A,128 GB,Awesome Violet,Yes,187.49,0,7,187.49,1312.43,SGD,1.34,1758.66,Authorized Reseller,Samsung Pay,Enterprise,18–24,Android (Other),3.7,Kept,1312.43
SAMS-00011199,2023-04-20,2023,Q2,April,Singapore,Asia,Singapore,Samsung Galaxy S23,Galaxy S,512 GB,Phantom White,Yes,785.83,2,2,770.11,1540.22,SGD,1.34,2063.89,E-commerce Platform,Cash,Education,25–34,iOS,4.6,Returned,1571.66
SAMS-00011202,2023-04-27,2023,Q2,April,Singapore,Asia,Singapore,Samsung Galaxy A14 5G,Galaxy A,256 GB,Awesome Graphite,Yes,184.45,3,1,178.92,178.92,SGD,1.34,239.75,E-commerce Platform,Debit Card,Individual,45–54,Android (Other),3.7,Kept,184.45
SAMS-00011204,2023-05-02,2023,Q2,May,Singapore,Asia,Singapore,Samsung Galaxy A14,Galaxy A,256 GB,Awesome Lime,No,180.88,0,4,180.88,723.52,SGD,1.34,969.52,Online (Samsung.com),EMI / Installment,Education,55+,Android (Other),3.3,Returned,723.52
SAMS-00011206,2023-05-20,2023,Q2,May,Singapore,Asia,Singapore,Samsung Galaxy A04s,Galaxy A,64 GB,Awesome Lime,No,150.97,0,2,150.97,301.94,SGD,1.34,404.6,Samsung Store,Net Banking,Enterprise,35–44,New User,3.2,Kept,301.94
SAMS-00011207,2023-05-20,2023,Q2,May,Singapore,Asia,Singapore,Samsung Galaxy A04,Galaxy A,256 GB,Awesome Black,No,117.08,20,5,93.66,468.3,SGD,1.34,627.52,Samsung Store,BNPL (Buy Now Pay Later),Education,18–24,iOS,2.8,Kept,585.4
SAMS-00011209,2023-05-26,2023,Q2,May,Singapore,Asia,Singapore,Samsung Galaxy Z Fold 5,Galaxy Z,512 GB,Blue,Yes,1877.75,0,1,1877.75,1877.75,SGD,1.34,2516.18,E-commerce Platform,Cash,Individual,25–34,iOS,2.5,Returned,1877.75
SAMS-00011211,2023-05-29,2023,Q2,May,Singapore,Asia,Singapore,Samsung Galaxy S23 FE,Galaxy S,1 TB,Titanium Yellow,Yes,565.39,15,1,480.58,480.58,SGD,1.34,643.98,Authorized Reseller,BNPL (Buy Now Pay Later),Government,45–54,Feature Phone,3.2,Kept,565.39
SAMS-00011213,2023-06-12,2023,Q2,June,Singapore,Asia,Singapore,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Phantom Black,Yes,1698.11,10,2,1528.3,3056.6,SGD,1.34,4095.84,Online (Samsung.com),BNPL (Buy Now Pay Later),Individual,55+,New User,3.3,Kept,3396.22
SAMS-00011220,2023-07-23,2023,Q3,July,Singapore,Asia,Singapore,Samsung Galaxy Z Flip 3,Galaxy Z,1 TB,Green,Yes,732.64,0,2,732.64,1465.28,SGD,1.34,1963.48,E-commerce Platform,Cash,Government,35–44,Android (Samsung),4.6,Kept,1465.28
SAMS-00011222,2023-07-27,2023,Q3,July,Singapore,Asia,Singapore,Samsung Galaxy A24,Galaxy A,256 GB,Awesome Violet,No,240.14,7,5,223.33,1116.65,SGD,1.34,1496.31,Online (Samsung.com),Credit Card,Business,35–44,New User,4.1,Kept,1200.6999999999998
SAMS-00011227,2023-09-13,2023,Q3,September,Singapore,Asia,Singapore,Samsung Galaxy A33 5G,Galaxy A,64 GB,Awesome Graphite,Yes,375.33,15,2,319.03,638.06,SGD,1.34,855.0,Samsung Store,Cash,Education,55+,New User,4.9,Kept,750.66
SAMS-00011228,2023-09-22,2023,Q3,September,Singapore,Asia,Singapore,Samsung Galaxy S22+,Galaxy S,128 GB,Lime,Yes,897.18,5,1,852.32,852.32,SGD,1.34,1142.11,Authorized Reseller,Samsung Pay,Enterprise,35–44,iOS,4.7,Returned,897.18
SAMS-00011230,2023-09-26,2023,Q3,September,Singapore,Asia,Singapore,Samsung Galaxy A14,Galaxy A,64 GB,Awesome Black,No,170.42,3,1,165.31,165.31,SGD,1.34,221.52,Carrier Store,Debit Card,Business,55+,New User,3.7,Kept,170.42
SAMS-00011232,2023-10-22,2023,Q4,October,Singapore,Asia,Singapore,Samsung Galaxy A04,Galaxy A,64 GB,Awesome Violet,No,115.1,3,1,111.65,111.65,SGD,1.34,149.61,Corporate / B2B,Samsung Pay,Government,45–54,Android (Samsung),4.1,Kept,115.1
SAMS-00011237,2023-11-04,2023,Q4,November,Singapore,Asia,Singapore,Samsung Galaxy A54 5G,Galaxy A,256 GB,Awesome Lime,Yes,425.93,0,2,425.93,851.86,SGD,1.34,1141.49,E-commerce Platform,Net Banking,Business,35–44,Android (Samsung),4.1,Kept,851.86
SAMS-00011241,2023-11-17,2023,Q4,November,Singapore,Asia,Singapore,Samsung Galaxy S21 FE,Galaxy S,1 TB,Titanium Black,No,500.78,15,2,425.66,851.32,SGD,1.34,1140.77,Online (Samsung.com),Cash,Enterprise,45–54,Android (Other),3.7,Kept,1001.56
SAMS-00011246,2023-11-29,2023,Q4,November,Singapore,Asia,Singapore,Samsung Galaxy Z Flip 5,Galaxy Z,1 TB,Green,Yes,988.34,15,1,840.09,840.09,SGD,1.34,1125.72,Corporate / B2B,Gift Card,Business,25–34,iOS,3.8,Kept,988.34
SAMS-00011247,2023-11-30,2023,Q4,November,Singapore,Asia,Singapore,Samsung Galaxy Z Flip 4,Galaxy Z,1 TB,Lavender,Yes,855.18,20,1,684.14,684.14,SGD,1.34,916.75,E-commerce Platform,EMI / Installment,Education,18–24,iOS,3.0,Kept,855.18
SAMS-00011250,2023-12-24,2023,Q4,December,Singapore,Asia,Singapore,Samsung Galaxy S24+,Galaxy S,1 TB,Titanium Yellow,Yes,1059.39,0,1,1059.39,1059.39,SGD,1.34,1419.58,Corporate / B2B,Credit Card,Business,55+,Android (Other),3.3,Kept,1059.39
SAMS-00011251,2024-01-14,2024,Q1,January,Singapore,Asia,Singapore,Samsung Galaxy S22+,Galaxy S,256 GB,Cream,Yes,976.41,12,4,859.24,3436.96,SGD,1.34,4605.53,Corporate / B2B,Debit Card,Business,25–34,Android (Samsung),4.3,Kept,3905.64
SAMS-00011257,2024-02-18,2024,Q1,February,Singapore,Asia,Singapore,Samsung Galaxy A33 5G,Galaxy A,128 GB,Awesome Peach,Yes,367.03,0,1,367.03,367.03,SGD,1.34,491.82,Online (Samsung.com),EMI / Installment,Enterprise,18–24,Feature Phone,2.8,Kept,367.03
SAMS-00011263,2024-03-18,2024,Q1,March,Singapore,Asia,Singapore,Samsung Galaxy S23 Ultra,Galaxy S,512 GB,Titanium Gray,Yes,1172.21,2,3,1148.77,3446.31,SGD,1.34,4618.06,Third-Party Retailer,BNPL (Buy Now Pay Later),Enterprise,18–24,Android (Other),3.1,Exchanged,3516.63
SAMS-00011276,2024-06-11,2024,Q2,June,Singapore,Asia,Singapore,Samsung Galaxy A14,Galaxy A,256 GB,Awesome White,No,172.48,15,1,146.61,146.61,SGD,1.34,196.46,E-commerce Platform,Debit Card,Education,45–54,Feature Phone,4.4,Kept,172.48
SAMS-00011278,2024-06-16,2024,Q2,June,Singapore,Asia,Singapore,Samsung Galaxy A04s,Galaxy A,64 GB,Awesome Graphite,No,150.16,2,2,147.16,294.32,SGD,1.34,394.39,Samsung Store,BNPL (Buy Now Pay Later),Government,55+,Android (Other),3.3,Kept,300.32
SAMS-00011279,2024-06-18,2024,Q2,June,Singapore,Asia,Singapore,Samsung Galaxy S22+,Galaxy S,512 GB,Titanium Violet,Yes,826.31,12,1,727.15,727.15,SGD,1.34,974.38,Corporate / B2B,Net Banking,Education,55+,Android (Other),3.6,Kept,826.31
SAMS-00011282,2024-06-28,2024,Q2,June,Singapore,Asia,Singapore,Samsung Galaxy S22+,Galaxy S,1 TB,Cream,Yes,952.68,0,3,952.68,2858.04,SGD,1.34,3829.77,Samsung Store,Net Banking,Business,55+,Android (Other),2.7,Kept,2858.04
SAMS-00011286,2024-07-22,2024,Q3,July,Singapore,Asia,Singapore,Samsung Galaxy S23+,Galaxy S,512 GB,Titanium Violet,Yes,988.08,0,3,988.08,2964.24,SGD,1.34,3972.08,Samsung Store,Net Banking,Education,18–24,Feature Phone,4.5,Returned,2964.2400000000002
SAMS-00011290,2024-07-30,2024,Q3,July,Singapore,Asia,Singapore,Samsung Galaxy S22 Ultra,Galaxy S,1 TB,Phantom White,Yes,1117.3,0,1,1117.3,1117.3,SGD,1.34,1497.18,Third-Party Retailer,Gift Card,Enterprise,35–44,iOS,3.3,Kept,1117.3
SAMS-00011291,2024-08-05,2024,Q3,August,Singapore,Asia,Singapore,Samsung Galaxy Z Flip 3,Galaxy Z,256 GB,Phantom Black,Yes,653.45,20,1,522.76,522.76,SGD,1.34,700.5,Carrier Store,Credit Card,Enterprise,55+,Android (Samsung),3.7,Kept,653.45
SAMS-00011292,2024-08-06,2024,Q3,August,Singapore,Asia,Singapore,Samsung Galaxy S21 FE,Galaxy S,1 TB,Titanium Violet,No,536.77,5,1,509.93,509.93,SGD,1.34,683.31,E-commerce Platform,Credit Card,Individual,45–54,iOS,4.3,Kept,536.77
SAMS-00011293,2024-08-08,2024,Q3,August,Singapore,Asia,Singapore,Samsung Galaxy A04s,Galaxy A,128 GB,Awesome Violet,No,145.64,0,1,145.64,145.64,SGD,1.34,195.16,Online (Samsung.com),EMI / Installment,Education,25–34,Feature Phone,4.0,Kept,145.64
SAMS-00011299,2024-09-19,2024,Q3,September,Singapore,Asia,Singapore,Samsung Galaxy A34 5G,Galaxy A,64 GB,Awesome Graphite,Yes,427.46,2,1,418.91,418.91,SGD,1.34,561.34,Corporate / B2B,Debit Card,Business,55+,Feature Phone,3.7,Kept,427.46
SAMS-00011306,2024-10-13,2024,Q4,October,Singapore,Asia,Singapore,Samsung Galaxy M14 5G,Galaxy M,256 GB,Icy Blue,Yes,170.79,0,2,170.79,341.58,SGD,1.34,457.72,E-commerce Platform,BNPL (Buy Now Pay Later),Individual,55+,Feature Phone,4.5,Kept,341.58
SAMS-00011308,2024-11-12,2024,Q4,November,Singapore,Asia,Singapore,Samsung Galaxy Z Flip 3,Galaxy Z,256 GB,Blue,Yes,744.17,0,1,744.17,744.17,SGD,1.34,997.19,Third-Party Retailer,Net Banking,Education,18–24,Android (Samsung),3.4,Kept,744.17
SAMS-00011314,2024-12-08,2024,Q4,December,Singapore,Asia,Singapore,Samsung Galaxy A33 5G,Galaxy A,64 GB,Awesome Graphite,Yes,376.58,0,1,376.58,376.58,SGD,1.34,504.62,E-commerce Platform,Cash,Education,18–24,iOS,4.1,Kept,376.58
SAMS-00011316,2024-12-12,2024,Q4,December,Singapore,Asia,Singapore,Samsung Galaxy Z Fold 5,Galaxy Z,1 TB,Graphite,Yes,1937.23,0,5,1937.23,9686.15,SGD,1.34,12979.44,Samsung Store,BNPL (Buy Now Pay Later),Individual,45–54,New User,4.7,Kept,9686.15
SAMS-00011320,2021-01-15,2021,Q1,January,South Africa,Africa,Bloemfontein,Samsung Galaxy S23 FE,Galaxy S,128 GB,Titanium Black,Yes,588.31,3,4,570.66,2282.64,ZAR,18.9,43141.9,Authorized Reseller,Gift Card,Enterprise,35–44,Android (Other),4.1,Kept,2353.24
SAMS-00011321,2021-03-15,2021,Q1,March,South Africa,Africa,Bloemfontein,Samsung Galaxy A54 5G,Galaxy A,64 GB,Awesome Violet,Yes,438.5,20,2,350.8,701.6,ZAR,18.9,13260.24,Third-Party Retailer,Cash,Individual,55+,Android (Samsung),4.2,Kept,877.0
SAMS-00011322,2021-04-29,2021,Q2,April,South Africa,Africa,Bloemfontein,Samsung Galaxy M04,Galaxy M,256 GB,Prism Black,No,102.05,20,2,81.64,163.28,ZAR,18.9,3085.99,E-commerce Platform,EMI / Installment,Individual,18–24,Android (Other),3.0,Kept,204.1
SAMS-00011329,2022-01-25,2022,Q1,January,South Africa,Africa,Bloemfontein,Samsung Galaxy A54 5G,Galaxy A,128 GB,Awesome Violet,Yes,455.55,0,1,455.55,455.55,ZAR,18.9,8609.9,Samsung Store,Debit Card,Education,55+,Android (Samsung),5.0,Kept,455.55
SAMS-00011333,2022-06-07,2022,Q2,June,South Africa,Africa,Bloemfontein,Samsung Galaxy S23+,Galaxy S,1 TB,Phantom White,Yes,1023.33,3,4,992.63,3970.52,ZAR,18.9,75042.83,Samsung Store,BNPL (Buy Now Pay Later),Enterprise,55+,Android (Samsung),5.0,Kept,4093.32
SAMS-00011334,2022-07-13,2022,Q3,July,South Africa,Africa,Bloemfontein,Samsung Galaxy Z Flip 4,Galaxy Z,512 GB,Green,Yes,832.53,0,5,832.53,4162.65,ZAR,18.9,78674.08,Authorized Reseller,Net Banking,Education,35–44,iOS,4.7,Returned,4162.65
SAMS-00011337,2022-11-24,2022,Q4,November,South Africa,Africa,Bloemfontein,Samsung Galaxy S23 Ultra,Galaxy S,512 GB,Titanium Violet,Yes,1230.61,10,3,1107.55,3322.65,ZAR,18.9,62798.08,E-commerce Platform,Cash,Enterprise,18–24,iOS,4.3,Kept,3691.83
SAMS-00011339,2023-06-05,2023,Q2,June,South Africa,Africa,Bloemfontein,Samsung Galaxy Z Flip 5,Galaxy Z,512 GB,Gray,Yes,950.89,0,1,950.89,950.89,ZAR,18.9,17971.82,E-commerce Platform,Samsung Pay,Government,35–44,iOS,2.8,Kept,950.89
SAMS-00011343,2024-02-11,2024,Q1,February,South Africa,Africa,Bloemfontein,Samsung Galaxy S22 Ultra,Galaxy S,512 GB,Lavender,Yes,1108.17,0,2,1108.17,2216.34,ZAR,18.9,41888.83,E-commerce Platform,Net Banking,Government,55+,New User,3.6,Kept,2216.34
SAMS-00011344,2024-02-21,2024,Q1,February,South Africa,Africa,Bloemfontein,Samsung Galaxy A24,Galaxy A,256 GB,Awesome Peach,No,269.03,0,6,269.03,1614.18,ZAR,18.9,30508.0,Corporate / B2B,Credit Card,Government,18–24,Android (Other),4.2,Kept,1614.1799999999998
SAMS-00011353,2024-11-23,2024,Q4,November,South Africa,Africa,Bloemfontein,Samsung Galaxy A04,Galaxy A,128 GB,Awesome Lime,No,104.18,0,4,104.18,416.72,ZAR,18.9,7876.01,Online (Samsung.com),BNPL (Buy Now Pay Later),Education,35–44,iOS,4.3,Exchanged,416.72
SAMS-00011354,2021-03-15,2021,Q1,March,South Africa,Africa,Cape Town,Samsung Galaxy A14,Galaxy A,256 GB,Awesome Graphite,No,158.59,0,3,158.59,475.77,ZAR,18.9,8992.05,Corporate / B2B,Debit Card,Individual,45–54,iOS,4.0,Returned,475.77
SAMS-00011361,2021-09-25,2021,Q3,September,South Africa,Africa,Cape Town,Samsung Galaxy M14 5G,Galaxy M,128 GB,Prism Black,Yes,165.98,3,2,161.0,322.0,ZAR,18.9,6085.8,Corporate / B2B,Net Banking,Government,25–34,New User,2.6,Kept,331.96
SAMS-00011363,2022-03-23,2022,Q1,March,South Africa,Africa,Cape Town,Samsung Galaxy A34 5G,Galaxy A,64 GB,Awesome Lime,Yes,364.91,10,2,328.42,656.84,ZAR,18.9,12414.28,Third-Party Retailer,BNPL (Buy Now Pay Later),Education,25–34,Android (Samsung),4.5,Kept,729.82
SAMS-00011367,2022-12-15,2022,Q4,December,South Africa,Africa,Cape Town,Samsung Galaxy S23 FE,Galaxy S,128 GB,Titanium Black,Yes,609.93,12,1,536.74,536.74,ZAR,18.9,10144.39,Authorized Reseller,Debit Card,Enterprise,25–34,New User,4.2,Kept,609.93
SAMS-00011372,2023-10-02,2023,Q4,October,South Africa,Africa,Cape Town,Samsung Galaxy M54 5G,Galaxy M,256 GB,Prism Black,Yes,327.27,0,1,327.27,327.27,ZAR,18.9,6185.4,E-commerce Platform,BNPL (Buy Now Pay Later),Enterprise,25–34,Feature Phone,3.3,Kept,327.27
SAMS-00011375,2024-02-10,2024,Q1,February,South Africa,Africa,Cape Town,Samsung Galaxy A34 5G,Galaxy A,256 GB,Awesome Lime,Yes,386.21,0,1,386.21,386.21,ZAR,18.9,7299.37,Carrier Store,BNPL (Buy Now Pay Later),Government,25–34,iOS,3.2,Returned,386.21
SAMS-00011377,2024-03-30,2024,Q1,March,South Africa,Africa,Cape Town,Samsung Galaxy M14 5G,Galaxy M,256 GB,Dark Blue,Yes,188.22,0,2,188.22,376.44,ZAR,18.9,7114.72,Samsung Store,Gift Card,Individual,35–44,Feature Phone,3.1,Kept,376.44
SAMS-00011379,2024-05-08,2024,Q2,May,South Africa,Africa,Cape Town,Samsung Galaxy A33 5G,Galaxy A,64 GB,Awesome Lime,Yes,356.38,0,6,356.38,2138.28,ZAR,18.9,40413.49,Samsung Store,BNPL (Buy Now Pay Later),Business,55+,Android (Samsung),2.7,Kept,2138.2799999999997
SAMS-00011395,2021-08-21,2021,Q3,August,South Africa,Africa,Durban,Samsung Galaxy A33 5G,Galaxy A,256 GB,Awesome Graphite,Yes,358.97,15,1,305.12,305.12,ZAR,18.9,5766.77,Online (Samsung.com),Credit Card,Business,25–34,Android (Other),3.3,Kept,358.97
SAMS-00011397,2022-06-02,2022,Q2,June,South Africa,Africa,Durban,Samsung Galaxy S23+,Galaxy S,128 GB,Titanium Black,Yes,1079.59,10,1,971.63,971.63,ZAR,18.9,18363.81,Third-Party Retailer,BNPL (Buy Now Pay Later),Enterprise,45–54,Android (Other),4.9,Kept,1079.59
SAMS-00011398,2022-06-02,2022,Q2,June,South Africa,Africa,Durban,Samsung Galaxy M54 5G,Galaxy M,256 GB,Dark Blue,Yes,324.3,0,9,324.3,2918.7,ZAR,18.9,55163.43,Carrier Store,Samsung Pay,Enterprise,45–54,Feature Phone,4.8,Kept,2918.7000000000003
SAMS-00011402,2022-10-13,2022,Q4,October,South Africa,Africa,Durban,Samsung Galaxy S22 Ultra,Galaxy S,1 TB,Titanium Black,Yes,1085.59,0,1,1085.59,1085.59,ZAR,18.9,20517.65,Online (Samsung.com),BNPL (Buy Now Pay Later),Individual,35–44,Feature Phone,2.9,Kept,1085.59
SAMS-00011404,2022-11-16,2022,Q4,November,South Africa,Africa,Durban,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Gray,Yes,1765.93,2,3,1730.61,5191.83,ZAR,18.9,98125.59,Online (Samsung.com),EMI / Installment,Business,55+,Android (Other),3.0,Kept,5297.79
SAMS-00011405,2022-12-08,2022,Q4,December,South Africa,Africa,Durban,Samsung Galaxy A54 5G,Galaxy A,128 GB,Awesome Lime,Yes,449.66,0,1,449.66,449.66,ZAR,18.9,8498.57,Third-Party Retailer,BNPL (Buy Now Pay Later),Business,45–54,Android (Other),3.4,Exchanged,449.66
SAMS-00011411,2023-12-23,2023,Q4,December,South Africa,Africa,Durban,Samsung Galaxy M14 5G,Galaxy M,256 GB,Waterfall Blue,Yes,194.75,0,1,194.75,194.75,ZAR,18.9,3680.77,Third-Party Retailer,Debit Card,Government,35–44,Android (Samsung),3.8,Kept,194.75
SAMS-00011413,2024-05-30,2024,Q2,May,South Africa,Africa,Durban,Samsung Galaxy A04s,Galaxy A,128 GB,Awesome Violet,No,148.53,12,1,130.71,130.71,ZAR,18.9,2470.42,Authorized Reseller,Debit Card,Business,45–54,Android (Samsung),2.5,Kept,148.53
SAMS-00011416,2024-08-17,2024,Q3,August,South Africa,Africa,Durban,Samsung Galaxy M14 5G,Galaxy M,256 GB,Deep Ocean Blue,Yes,193.67,7,3,180.11,540.33,ZAR,18.9,10212.24,Samsung Store,Credit Card,Business,18–24,Feature Phone,3.2,Kept,581.01
SAMS-00011420,2021-01-04,2021,Q1,January,South Africa,Africa,East London,Samsung Galaxy S24,Galaxy S,1 TB,Phantom Black,Yes,739.92,0,1,739.92,739.92,ZAR,18.9,13984.49,Third-Party Retailer,Credit Card,Enterprise,45–54,Feature Phone,4.3,Kept,739.92
SAMS-00011428,2021-08-06,2021,Q3,August,South Africa,Africa,East London,Samsung Galaxy M14 5G,Galaxy M,256 GB,Icy Blue,Yes,172.39,5,1,163.77,163.77,ZAR,18.9,3095.25,Carrier Store,BNPL (Buy Now Pay Later),Business,35–44,Android (Samsung),4.7,Kept,172.39
SAMS-00011431,2021-10-21,2021,Q4,October,South Africa,Africa,East London,Samsung Galaxy S23 Ultra,Galaxy S,512 GB,Cream,Yes,1156.78,2,2,1133.64,2267.28,ZAR,18.9,42851.59,Third-Party Retailer,Cash,Business,25–34,Feature Phone,3.0,Kept,2313.56
SAMS-00011436,2022-08-19,2022,Q3,August,South Africa,Africa,East London,Samsung Galaxy A54 5G,Galaxy A,256 GB,Awesome Black,Yes,447.22,0,2,447.22,894.44,ZAR,18.9,16904.92,Carrier Store,Net Banking,Business,35–44,New User,4.2,Kept,894.44
SAMS-00011437,2022-09-11,2022,Q3,September,South Africa,Africa,East London,Samsung Galaxy A33 5G,Galaxy A,128 GB,Awesome Black,Yes,377.73,0,3,377.73,1133.19,ZAR,18.9,21417.29,E-commerce Platform,Credit Card,Education,35–44,New User,2.7,Kept,1133.19
SAMS-00011439,2022-10-10,2022,Q4,October,South Africa,Africa,East London,Samsung Galaxy S21 FE,Galaxy S,256 GB,Cream,No,473.79,5,1,450.1,450.1,ZAR,18.9,8506.89,Corporate / B2B,Samsung Pay,Government,45–54,New User,4.9,Kept,473.79
SAMS-00011440,2022-11-30,2022,Q4,November,South Africa,Africa,East London,Samsung Galaxy S24 Ultra,Galaxy S,512 GB,Lime,Yes,1299.52,12,2,1143.58,2287.16,ZAR,18.9,43227.32,Third-Party Retailer,EMI / Installment,Enterprise,45–54,iOS,4.1,Kept,2599.04
SAMS-00011441,2022-12-07,2022,Q4,December,South Africa,Africa,East London,Samsung Galaxy Z Fold 5,Galaxy Z,1 TB,Icy Blue,Yes,1929.52,0,6,1929.52,11577.12,ZAR,18.9,218807.57,Carrier Store,EMI / Installment,Business,25–34,Android (Samsung),2.7,Kept,11577.119999999999
SAMS-00011445,2023-04-22,2023,Q2,April,South Africa,Africa,East London,Samsung Galaxy Z Flip 4,Galaxy Z,512 GB,Lavender,Yes,911.41,7,2,847.61,1695.22,ZAR,18.9,32039.66,Authorized Reseller,Cash,Enterprise,18–24,iOS,3.3,Exchanged,1822.82
SAMS-00011446,2023-06-07,2023,Q2,June,South Africa,Africa,East London,Samsung Galaxy S23+,Galaxy S,512 GB,Cream,Yes,979.72,3,9,950.33,8552.97,ZAR,18.9,161651.13,Samsung Store,EMI / Installment,Enterprise,35–44,Android (Other),4.0,Kept,8817.48
SAMS-00011454,2024-06-27,2024,Q2,June,South Africa,Africa,East London,Samsung Galaxy M54 5G,Galaxy M,64 GB,Dark Blue,Yes,331.51,20,2,265.21,530.42,ZAR,18.9,10024.94,Corporate / B2B,Debit Card,Enterprise,25–34,Feature Phone,3.0,Kept,663.02
SAMS-00011460,2021-03-30,2021,Q1,March,South Africa,Africa,Johannesburg,Samsung Galaxy Z Flip 5,Galaxy Z,512 GB,Phantom Black,Yes,955.58,0,6,955.58,5733.48,ZAR,18.9,108362.77,Corporate / B2B,Debit Card,Business,45–54,New User,3.8,Kept,5733.4800000000005
SAMS-00011473,2022-08-27,2022,Q3,August,South Africa,Africa,Johannesburg,Samsung Galaxy Z Flip 3,Galaxy Z,256 GB,Cream,Yes,636.81,5,1,604.97,604.97,ZAR,18.9,11433.93,Third-Party Retailer,Cash,Education,45–54,iOS,3.1,Kept,636.81
SAMS-00011474,2022-09-01,2022,Q3,September,South Africa,Africa,Johannesburg,Samsung Galaxy Z Fold 5,Galaxy Z,256 GB,Blue,Yes,1719.03,7,6,1598.7,9592.2,ZAR,18.9,181292.58,Authorized Reseller,Net Banking,Individual,25–34,New User,4.4,Kept,10314.18
